;Rank;Guild;Realm;ItemsLvl;name;class;faction;gender;race;url_with_background;url_character;ID
3357;3358; ;Гордунни;479.75;Зинаремпейдж;paladin;alliance;FEMALE;human;https://render-eu.worldofwarcraft.com/character/gordunni/90/179381338-main.jpg;https://render-eu.worldofwarcraft.com/character/gordunni/90/179381338-main-raw.png;зинаремпейдж-гордунни
2240;2241; ;Галакронд;480.13;Злаятётка;paladin;horde;FEMALE;blood-elf;https://render-eu.worldofwarcraft.com/character/galakrond/254/130637822-main.jpg;https://render-eu.worldofwarcraft.com/character/galakrond/254/130637822-main-raw.png;злаятётка-галакронд
28922;28923;Дом Стальных Волков;Ревущий фьорд;475.0;Злойкас;rogue;horde;MALE;undead;https://render-eu.worldofwarcraft.com/character/howling-fjord/152/161496216-main.jpg;https://render-eu.worldofwarcraft.com/character/howling-fjord/152/161496216-main-raw.png;злойкас-ревущий фьорд
7192;7193; ;Ревущий фьорд;478.94;Злюкенсов;druid;horde;FEMALE;zandalari-troll;https://render-eu.worldofwarcraft.com/character/howling-fjord/47/163107887-main.jpg;https://render-eu.worldofwarcraft.com/character/howling-fjord/47/163107887-main-raw.png;злюкенсов-ревущий фьорд
5351;5352; ;Гордунни;479.25;Змеинка;monk;alliance;FEMALE;void-elf;https://render-eu.worldofwarcraft.com/character/gordunni/113/199652721-main.jpg;https://render-eu.worldofwarcraft.com/character/gordunni/113/199652721-main-raw.png;змеинка-гордунни
2805;2806; ;Гордунни;479.94;Зокка;mage;alliance;FEMALE;void-elf;https://render-eu.worldofwarcraft.com/character/gordunni/35/242928163-main.jpg;https://render-eu.worldofwarcraft.com/character/gordunni/35/242928163-main-raw.png;зокка-гордунни
5373;5374;Мост из пепла;Свежеватель Душ;479.25;Золтарус;paladin;horde;MALE;blood-elf;https://render-eu.worldofwarcraft.com/character/soulflayer/204/118374348-main.jpg;https://render-eu.worldofwarcraft.com/character/soulflayer/204/118374348-main-raw.png;золтарус-свежеватель душ
5812;5813;РокнРолла;Гордунни;479.19;Золтахивай;warrior;alliance;MALE;dark-iron-dwarf;https://render-eu.worldofwarcraft.com/character/gordunni/229/201744613-main.jpg;https://render-eu.worldofwarcraft.com/character/gordunni/229/201744613-main-raw.png;золтахивай-гордунни
13459;13460;Дебаф;Гордунни;477.25;Золти;warlock;alliance;MALE;human;https://render-eu.worldofwarcraft.com/character/gordunni/202/138496202-main.jpg;https://render-eu.worldofwarcraft.com/character/gordunni/202/138496202-main-raw.png;золти-гордунни
32360;32361;Филадельфия;Гордунни;474.56;Зомб;demon-hunter;alliance;FEMALE;night-elf;https://render-eu.worldofwarcraft.com/character/gordunni/31/193080351-main.jpg;https://render-eu.worldofwarcraft.com/character/gordunni/31/193080351-main-raw.png;зомб-гордунни
31510;31208;Вонючие Буканьеры;Страж смерти;474.69;Зомбашка;death-knight;horde;FEMALE;blood-elf;https://render-eu.worldofwarcraft.com/character/deathguard/47/181339439-main.jpg;https://render-eu.worldofwarcraft.com/character/deathguard/47/181339439-main-raw.png;зомбашка-страж смерти
9089;9090;Айскрим;Страж смерти;478.31;Зомбячик;rogue;horde;MALE;orc;https://render-eu.worldofwarcraft.com/character/deathguard/117/185059701-main.jpg;https://render-eu.worldofwarcraft.com/character/deathguard/117/185059701-main-raw.png;зомбячик-страж смерти
7443;7444; ;Гордунни;478.88;Зорре;shaman;alliance;MALE;dwarf;https://render-eu.worldofwarcraft.com/character/gordunni/121/198812537-main.jpg;https://render-eu.worldofwarcraft.com/character/gordunni/121/198812537-main-raw.png;зорре-гордунни
14658;14659;Лэйстлэс;Гордунни;477.0;Зтн;demon-hunter;alliance;FEMALE;night-elf;https://render-eu.worldofwarcraft.com/character/gordunni/150/190795414-main.jpg;https://render-eu.worldofwarcraft.com/character/gordunni/150/190795414-main-raw.png;зтн-гордунни
6639;6640;Покерстарс;Гордунни;479.0;Зубиловод;death-knight;alliance;MALE;worgen;https://render-eu.worldofwarcraft.com/character/gordunni/36/95481380-main.jpg;https://render-eu.worldofwarcraft.com/character/gordunni/36/95481380-main-raw.png;зубиловод-гордунни
17836;17837;Друзья Грумелей;Свежеватель Душ;476.44;Зулдаар;druid;horde;MALE;tauren;https://render-eu.worldofwarcraft.com/character/soulflayer/189/182827965-main.jpg;https://render-eu.worldofwarcraft.com/character/soulflayer/189/182827965-main-raw.png;зулдаар-свежеватель душ
24649;24650;Герои Легенд;Гордунни;475.5;Зулдрек;hunter;alliance;MALE;worgen;https://render-eu.worldofwarcraft.com/character/gordunni/147/160520851-main.jpg;https://render-eu.worldofwarcraft.com/character/gordunni/147/160520851-main-raw.png;зулдрек-гордунни
3950;3951; ;Свежеватель Душ;479.56;Зулкир;warrior;horde;MALE;undead;https://render-eu.worldofwarcraft.com/character/soulflayer/164/187994276-main.jpg;https://render-eu.worldofwarcraft.com/character/soulflayer/164/187994276-main-raw.png;зулкир-свежеватель душ
5531;5532; ;Свежеватель Душ;479.19;Зулумар;death-knight;horde;MALE;undead;https://render-eu.worldofwarcraft.com/character/soulflayer/124/116779388-main.jpg;https://render-eu.worldofwarcraft.com/character/soulflayer/124/116779388-main-raw.png;зулумар-свежеватель душ
14309;14310;не очень;Свежеватель Душ;477.06;Зундердру;druid;horde;MALE;zandalari-troll;https://render-eu.worldofwarcraft.com/character/soulflayer/249/187792121-main.jpg;https://render-eu.worldofwarcraft.com/character/soulflayer/249/187792121-main-raw.png;зундердру-свежеватель душ
20220;20221;Шалфей и Розмарин;Ревущий фьорд;476.13;Зьюкиен;monk;horde;MALE;pandaren;https://render-eu.worldofwarcraft.com/character/howling-fjord/224/161338848-main.jpg;https://render-eu.worldofwarcraft.com/character/howling-fjord/224/161338848-main-raw.png;зьюкиен-ревущий фьорд
7361;7362; ;Свежеватель Душ;478.88;Зэкхан;shaman;horde;FEMALE;orc;https://render-eu.worldofwarcraft.com/character/soulflayer/79/174146639-main.jpg;https://render-eu.worldofwarcraft.com/character/soulflayer/79/174146639-main-raw.png;зэкхан-свежеватель душ
3761;3762; ;Свежеватель Душ;479.63;Играюскраном;warrior;alliance;MALE;human;https://render-eu.worldofwarcraft.com/character/soulflayer/97/208883297-main.jpg;https://render-eu.worldofwarcraft.com/character/soulflayer/97/208883297-main-raw.png;играюскраном-свежеватель душ
11540;11541;Тираэль;Черный Шрам;477.63;Игрид;monk;alliance;FEMALE;night-elf;https://render-eu.worldofwarcraft.com/character/blackscar/110/196581230-main.jpg;https://render-eu.worldofwarcraft.com/character/blackscar/110/196581230-main-raw.png;игрид-черный шрам
27118;27119;Перчики;Свежеватель Душ;475.19;Идзанари;monk;horde;FEMALE;undead;https://render-eu.worldofwarcraft.com/character/soulflayer/101/171780453-main.jpg;https://render-eu.worldofwarcraft.com/character/soulflayer/101/171780453-main-raw.png;идзанари-свежеватель душ
36867;36868;Ноу коментс;Гордунни;474.06;Иерахамиил;paladin;alliance;MALE;human;https://render-eu.worldofwarcraft.com/character/gordunni/57/78125369-main.jpg;https://render-eu.worldofwarcraft.com/character/gordunni/57/78125369-main-raw.png;иерахамиил-гордунни
38666;38667;Похмельный Синдром;Свежеватель Душ;473.81;Изираз;shaman;horde;MALE;orc;https://render-eu.worldofwarcraft.com/character/soulflayer/185/173682617-main.jpg;https://render-eu.worldofwarcraft.com/character/soulflayer/185/173682617-main-raw.png;изираз-свежеватель душ
13333;13334;Естественный Отбор;Ревущий фьорд;477.25;Изолита;monk;horde;FEMALE;vulpera;https://render-eu.worldofwarcraft.com/character/howling-fjord/46/115647534-main.jpg;https://render-eu.worldofwarcraft.com/character/howling-fjord/46/115647534-main-raw.png;изолита-ревущий фьорд
18664;18665;Бибики;Свежеватель Душ;476.31;Изюммка;hunter;horde;FEMALE;blood-elf;https://render-eu.worldofwarcraft.com/character/soulflayer/190/195125694-main.jpg;https://render-eu.worldofwarcraft.com/character/soulflayer/190/195125694-main-raw.png;изюммка-свежеватель душ
7057;7058; ;Свежеватель Душ;478.94;Иксклюзивчик;death-knight;horde;MALE;orc;https://render-eu.worldofwarcraft.com/character/soulflayer/199/154031815-main.jpg;https://render-eu.worldofwarcraft.com/character/soulflayer/199/154031815-main-raw.png;иксклюзивчик-свежеватель душ
29825;29826;Второй состав;Гордунни;474.88;Ила;priest;alliance;FEMALE;void-elf;https://render-eu.worldofwarcraft.com/character/gordunni/22/183957782-main.jpg;https://render-eu.worldofwarcraft.com/character/gordunni/22/183957782-main-raw.png;ила-гордунни
4220;4221; ;Черный Шрам;479.5;Илайн;druid;alliance;FEMALE;night-elf;https://render-eu.worldofwarcraft.com/character/blackscar/134/63817350-main.jpg;https://render-eu.worldofwarcraft.com/character/blackscar/134/63817350-main-raw.png;илайн-черный шрам
31164;31165;Мау Ве;Гордунни;474.75;Иллониус;demon-hunter;alliance;MALE;night-elf;https://render-eu.worldofwarcraft.com/character/gordunni/55/202186551-main.jpg;https://render-eu.worldofwarcraft.com/character/gordunni/55/202186551-main-raw.png;иллониус-гордунни
20334;20335; ;Дракономор;476.06;Иллэрия;mage;alliance;FEMALE;draenei;https://render-eu.worldofwarcraft.com/character/fordragon/169/126222505-main.jpg;https://render-eu.worldofwarcraft.com/character/fordragon/169/126222505-main-raw.png;иллэрия-дракономор
43825;43826;Ноу коментс;Гордунни;473.19;Иллюминатс;demon-hunter;alliance;FEMALE;night-elf;https://render-eu.worldofwarcraft.com/character/gordunni/108/188416364-main.jpg;https://render-eu.worldofwarcraft.com/character/gordunni/108/188416364-main-raw.png;иллюминатс-гордунни
3332;3333; ;Голдринн;479.75;Илурия;demon-hunter;alliance;FEMALE;night-elf;https://render-eu.worldofwarcraft.com/character/goldrinn/87/190123863-main.jpg;https://render-eu.worldofwarcraft.com/character/goldrinn/87/190123863-main-raw.png;илурия-голдринн
32204;32205;Магнетар;Ревущий фьорд;474.63;Имбанавт;death-knight;horde;MALE;blood-elf;https://render-eu.worldofwarcraft.com/character/howling-fjord/240/165439472-main.jpg;https://render-eu.worldofwarcraft.com/character/howling-fjord/240/165439472-main-raw.png;имбанавт-ревущий фьорд
18535;18536;Газява и Чипсоиды;Ревущий фьорд;476.38;Имершн;demon-hunter;horde;FEMALE;blood-elf;https://render-eu.worldofwarcraft.com/character/howling-fjord/59/165765435-main.jpg;https://render-eu.worldofwarcraft.com/character/howling-fjord/59/165765435-main-raw.png;имершн-ревущий фьорд
5135;5136; ;Разувий;479.31;Импактшам;shaman;horde;MALE;orc;https://render-eu.worldofwarcraft.com/character/razuvious/118/169714038-main.jpg;https://render-eu.worldofwarcraft.com/character/razuvious/118/169714038-main-raw.png;импактшам-разувий
21620;21216;Овощное рагу;Ясеневый лес;475.94;Ингиом;warrior;horde;MALE;zandalari-troll;https://render-eu.worldofwarcraft.com/character/ashenvale/248/189976568-main.jpg;https://render-eu.worldofwarcraft.com/character/ashenvale/248/189976568-main-raw.png;ингиом-ясеневый лес
6320;6321; ;Гордунни;479.06;Индегро;death-knight;alliance;MALE;worgen;https://render-eu.worldofwarcraft.com/character/gordunni/110/199383918-main.jpg;https://render-eu.worldofwarcraft.com/character/gordunni/110/199383918-main-raw.png;индегро-гордунни
20808;20809;Дальзон;Гордунни;476.0;Индиан;paladin;alliance;FEMALE;lightforged-draenei;https://render-eu.worldofwarcraft.com/character/gordunni/196/174824644-main.jpg;https://render-eu.worldofwarcraft.com/character/gordunni/196/174824644-main-raw.png;индиан-гордунни
13197;13198;НАЛОГОВАЯ ИНСПЕКЦИЯ;Ревущий фьорд;477.31;Инлайнгик;hunter;horde;MALE;undead;https://render-eu.worldofwarcraft.com/character/howling-fjord/175/165847727-main.jpg;https://render-eu.worldofwarcraft.com/character/howling-fjord/175/165847727-main-raw.png;инлайнгик-ревущий фьорд
